frame,id,x1,y1,x2,y2
164,-1,321,181,392,207
164,-1,1,192,114,260
164,44,1180,94,1241,374
164,47,0,211,33,256
164,49,852,168,977,213
164,50,714,105,930,194
164,52,993,157,1172,209
164,54,252,187,324,223
164,90,103,182,283,248
165,-1,321,181,392,207
165,-1,1,192,114,260
165,44,1232,98,1241,373
165,49,857,169,985,215
165,50,715,104,934,194
165,51,1154,158,1241,237
165,52,1000,158,1184,212
165,54,244,188,316,225
165,90,86,184,272,252
166,-1,307,183,373,218
166,-1,1,196,75,249
166,49,861,169,992,216
166,50,714,104,937,195
166,51,1174,158,1241,239
166,52,1006,160,1195,214
166,54,234,190,308,229
166,90,68,185,261,256
167,-1,307,183,373,218
167,-1,1,196,75,249
167,49,865,169,999,217
167,50,713,103,939,196
167,51,1196,159,1241,239
167,52,1012,159,1206,215
167,54,224,192,300,231
167,90,49,187,249,260
168,-1,286,181,356,212
168,-1,1,200,52,245
168,49,869,169,1007,218
168,50,713,102,941,196
168,51,1219,159,1241,239
168,52,1018,158,1216,215
168,54,214,193,291,234
168,90,30,187,237,261
169,-1,286,181,356,212
169,49,873,168,1015,219
169,50,712,102,944,197
169,52,1024,157,1227,215
169,54,203,192,283,234
169,90,10,186,225,263
170,-1,272,183,348,218
170,49,877,168,1023,221
170,50,711,101,947,198
170,52,1030,156,1239,216
170,54,192,192,274,234
170,90,0,186,212,265
171,-1,272,183,348,218
171,49,881,168,1031,221
171,50,711,100,950,198
171,52,1038,156,1241,217
171,54,182,192,265,235
171,90,0,186,199,268
172,-1,249,186,340,216
172,49,886,167,1039,222
172,50,710,98,953,198
172,52,1046,155,1241,218
172,54,172,192,257,236
172,90,0,186,186,270
173,-1,249,186,340,216
173,49,890,167,1047,223
173,50,710,97,956,198
173,52,1055,155,1241,219
173,54,162,193,248,237
173,90,0,186,173,272
174,-1,238,186,323,217
174,49,895,166,1056,224
174,50,710,95,960,198
174,52,1064,155,1241,220
174,54,152,192,240,238
174,90,0,186,160,274
175,-1,238,186,323,217
175,49,899,166,1065,225
175,50,710,94,963,198
175,52,1073,154,1241,221
175,54,142,192,232,238
175,90,0,186,146,277
176,-1,231,181,316,220
176,-1,1089,148,1242,241
176,49,905,168,1075,228
176,50,710,93,966,198
176,54,135,192,225,240
176,90,0,186,134,280
177,-1,231,181,316,220
177,-1,1089,148,1242,241
177,49,906,168,1076,229
177,50,710,92,965,197
177,54,133,192,223,240
177,90,0,186,134,280
178,-1,231,181,316,220
178,-1,1089,148,1242,241
178,49,909,169,1079,229
178,50,711,91,968,196
178,54,134,193,228,240
178,90,0,186,133,279
179,-1,218,189,305,220
179,-1,1089,148,1242,241
179,49,908,169,1078,230
179,50,710,91,965,195
179,54,135,192,225,240
179,90,0,186,135,280
180,-1,943,171,1157,242
180,-1,218,189,305,220
180,-1,1120,142,1242,252
180,49,911,170,1082,230
180,50,713,90,969,195
180,54,140,192,227,240
180,90,0,186,138,279
181,-1,218,189,305,220
181,-1,1149,151,1242,245
181,49,950,170,1145,239
181,50,725,85,1001,197
181,54,111,192,204,244
181,90,0,187,89,292
182,-1,218,189,305,220
182,-1,1149,151,1242,245
182,49,961,170,1162,240
182,50,728,84,1008,198
182,54,110,191,203,243
182,90,0,185,84,291
183,-1,218,189,305,220
183,-1,1191,152,1242,254
183,49,973,171,1180,242
183,50,735,83,1018,199
183,54,108,190,202,242
183,90,0,182,78,290
184,-1,218,189,305,220
184,-1,1202,151,1242,258
184,49,985,171,1199,245
184,50,742,82,1030,199
184,54,110,188,205,240
184,90,0,181,77,289
185,-1,214,179,313,216
185,49,999,172,1219,247
185,50,748,81,1041,200
185,54,113,187,208,239
185,90,0,179,76,289
186,-1,214,179,313,216
186,-1,44,177,131,230
186,-1,753,75,1242,209
186,49,1014,173,1241,250
186,54,119,186,213,239
186,90,0,179,79,290
187,-1,220,178,324,221
187,-1,44,177,131,230
187,-1,755,81,1242,211
187,49,1029,175,1241,253
187,54,126,186,219,238
187,90,0,179,81,291
188,-1,220,178,324,221
188,-1,44,177,131,230
188,-1,766,88,1242,207
188,49,1045,176,1241,257
188,54,133,185,224,238
188,90,0,179,86,293
189,-1,222,175,344,223
189,-1,44,177,131,230
189,-1,778,81,1242,203
189,49,1061,178,1241,260
189,54,139,185,230,237
189,90,0,179,90,294
190,-1,232,173,347,217
190,-1,44,177,131,230
190,-1,793,89,1242,205
190,49,1078,179,1241,263
190,54,146,184,236,237
190,90,0,179,94,295
191,-1,243,169,357,217
191,-1,44,177,131,230
191,-1,806,82,1242,193
191,49,1095,181,1241,266
191,54,153,184,242,238
191,90,0,178,101,294
192,-1,243,169,357,217
192,-1,86,170,169,237
192,-1,812,75,1242,204
192,49,1112,183,1241,270
192,54,162,185,251,238
192,90,0,178,107,294
193,-1,243,169,357,217
193,-1,86,170,169,237
193,-1,813,76,1242,217
193,49,1131,184,1241,273
193,54,171,185,259,238
193,90,0,177,114,294
194,-1,253,173,374,218
194,-1,86,170,169,237
194,54,180,185,268,239
194,90,0,176,124,293
195,-1,253,173,374,218
195,-1,841,76,1242,272
195,54,190,185,276,239
195,55,101,184,180,242
195,90,0,175,133,292
196,-1,268,173,416,219
196,-1,841,76,1242,272
196,54,201,185,287,238
196,55,114,183,191,242
196,90,0,174,144,292
197,-1,268,173,416,219
197,-1,861,72,1242,238
197,54,212,184,298,237
197,55,126,183,203,241
197,90,0,173,154,291
198,-1,268,173,416,219
198,-1,861,72,1242,238
198,54,223,184,308,237
198,55,138,183,214,241
198,90,0,172,164,290
199,-1,302,174,427,213
199,-1,878,69,1242,243
199,54,234,183,319,236
199,55,150,183,225,241
199,90,0,171,174,289
200,-1,302,174,427,213
200,-1,897,73,1242,243
200,54,245,182,330,235
200,55,162,183,236,240
200,90,0,170,184,288
201,-1,338,178,454,216
201,-1,926,62,1242,239
201,54,259,183,344,236
201,55,179,183,251,241
201,90,0,171,199,289
202,-1,338,178,454,216
202,-1,945,72,1242,251
202,54,274,184,358,237
202,55,195,184,266,241
202,90,0,171,215,289
203,-1,364,175,473,213
203,-1,967,65,1242,247
203,54,288,185,372,238
203,55,211,184,281,242
203,90,0,172,230,290
204,-1,387,182,497,220
204,-1,987,74,1242,227
204,54,308,186,390,239
204,55,229,185,299,242
204,90,0,172,245,290
205,-1,401,179,519,223
205,-1,1009,83,1242,216
205,54,328,187,408,240
205,55,248,186,317,243
205,90,0,172,260,291
206,-1,401,179,519,223
206,-1,1046,86,1242,237
206,54,347,186,429,240
206,55,270,186,338,243
206,90,6,173,282,291
207,-1,459,176,554,216
207,-1,1095,71,1242,234
207,54,370,185,452,239
207,55,292,185,359,242
207,90,33,173,304,292
208,-1,497,176,582,218
208,-1,1116,70,1242,240
208,-1,1,176,38,280
208,54,397,185,477,239
208,55,319,185,385,242
208,90,61,173,326,293
209,-1,507,177,608,216
209,-1,1149,71,1242,240
209,-1,1,170,103,222
209,54,423,184,502,238
209,55,346,185,412,242
209,90,92,173,353,294
209,91,0,206,66,273
210,-1,534,169,642,217
210,54,450,183,527,237
210,55,373,184,438,241
210,57,0,187,116,233
210,90,124,173,381,295
210,91,0,206,102,274
211,-1,559,168,672,214
211,54,479,183,557,237
211,55,403,184,468,241
211,57,34,186,155,231
211,90,156,173,410,296
211,91,0,205,137,274
212,-1,586,169,699,216
212,54,509,182,587,238
212,55,434,183,499,240
212,57,76,185,192,229
212,90,189,172,440,298
212,91,15,205,172,273
213,-1,620,172,734,219
213,54,540,181,619,238
213,55,465,182,530,239
213,57,117,185,228,228
213,90,222,172,471,299
213,91,55,205,206,272
214,-1,646,158,771,225
214,-1,1,196,21,249
214,54,572,181,652,238
214,55,496,181,562,238
214,57,159,184,266,226
214,90,255,171,502,300
214,91,94,204,240,271
215,-1,678,161,814,218
215,-1,1,192,65,247
215,54,605,180,687,238
215,55,528,180,594,238
215,57,199,183,303,224
215,90,288,171,534,302
215,91,133,202,275,269
216,-1,720,165,851,221
216,-1,1,192,65,247
216,54,639,180,723,239
216,55,559,179,626,238
216,57,237,182,338,222
216,90,319,169,567,305
216,91,171,201,309,268
217,-1,757,162,898,219
217,-1,38,191,149,242
217,54,674,180,761,241
217,55,591,178,659,238
217,57,275,180,373,220
217,63,0,188,28,213
217,90,351,168,602,307
217,91,208,200,344,266
218,-1,798,162,953,231
218,-1,79,184,188,238
218,54,710,180,802,243
218,55,624,177,695,239
218,57,309,179,406,219
218,63,40,187,73,212
218,90,383,166,639,310
218,91,245,199,378,265
219,-1,848,160,991,222
219,-1,125,176,224,240
219,-1,1,178,51,221
219,54,747,179,843,244
219,55,659,176,732,239
219,57,344,179,439,218
219,63,86,186,117,211
219,90,412,164,674,314
219,91,276,197,407,265
220,-1,884,160,1036,230
220,-1,165,178,214,227
220,-1,1,178,110,225
220,54,785,178,888,245
220,55,696,175,771,240
220,56,190,192,255,231
220,57,376,178,470,218
220,63,129,185,159,209
220,90,443,162,711,318
220,91,307,196,437,264
221,-1,919,152,1077,226
221,-1,28,176,152,218
221,54,821,175,931,245
221,55,730,173,809,240
221,56,222,191,285,229
221,57,405,176,499,216
221,59,0,192,42,225
221,63,170,184,198,208
221,90,469,159,750,324
221,91,335,195,464,264
222,-1,969,154,1146,220
222,-1,71,176,180,217
222,54,859,171,980,245
222,55,764,171,851,241
222,56,254,189,316,227
222,57,434,174,528,214
222,59,34,190,82,224
222,63,207,182,233,205
222,90,496,155,792,331
222,91,364,194,493,264
223,-1,1008,152,1203,222
223,-1,117,176,219,212
223,-1,1,195,46,326
223,54,902,167,1034,245
223,55,798,169,896,242
223,56,286,187,346,225
223,57,464,172,558,212
223,59,73,189,120,221
223,63,241,180,266,203
223,90,526,151,841,339
223,91,394,193,522,264
224,-1,1078,149,1242,213
224,-1,160,180,254,212
224,-1,1,198,120,333
224,54,947,163,1094,246
224,55,835,166,946,243
224,56,318,186,377,223
224,57,494,170,589,211
224,59,113,188,159,220
224,63,274,180,299,202
224,90,555,146,892,349
224,91,421,192,551,265
225,-1,1130,131,1242,212
225,-1,181,171,296,214
225,53,0,204,103,304
225,54,997,158,1162,246
225,55,874,163,1000,244
225,56,349,184,408,222
225,57,525,168,620,209
225,59,148,186,192,217
225,63,310,177,335,199
225,90,586,140,952,360
225,91,449,191,583,267
226,-1,229,172,330,210
226,53,0,203,130,306
226,54,1054,154,1240,249
226,55,914,161,1055,248
226,56,381,183,438,221
226,57,554,165,651,207
226,59,187,185,230,215
226,63,346,175,371,197
226,90,618,135,1026,374
226,91,479,190,616,268
227,-1,262,172,356,212
227,53,0,202,158,308
227,54,1119,150,1241,251
227,55,958,159,1117,252
227,56,413,182,468,220
227,57,584,165,682,207
227,59,220,184,263,214
227,63,377,175,401,197
227,90,655,128,1118,374
227,91,507,190,647,270
228,-1,292,167,393,214
228,53,0,202,182,312
228,54,1188,152,1241,247
228,55,1008,156,1189,256
228,56,441,182,496,220
228,57,615,164,715,208
228,59,250,183,294,213
228,63,408,175,432,197
228,90,692,120,1229,374
228,91,537,189,681,272
229,-1,320,175,420,208
229,53,9,202,202,316
229,56,466,183,522,222
229,57,642,165,746,210
229,59,280,184,323,214
229,63,434,176,459,198
229,90,730,110,1241,374
229,91,561,190,713,278
230,-1,349,177,447,211
230,-1,102,187,201,225
230,53,15,203,221,320
230,56,489,184,546,224
230,57,671,165,777,211
230,58,477,181,523,217
230,59,308,186,350,217
230,60,612,174,709,207
230,63,463,178,485,200
230,90,767,98,1241,374
230,91,586,191,748,285
231,-1,363,178,468,214
231,-1,135,191,216,231
231,53,18,206,231,330
231,56,508,186,567,228
231,57,693,166,803,214
231,58,497,184,543,220
231,59,330,189,373,220
231,60,633,176,732,209
231,63,482,180,505,203
231,90,810,100,1241,374
231,91,607,193,779,294
232,-1,385,179,487,217
232,-1,146,184,233,221
232,53,9,210,241,342
232,56,529,189,589,231
232,57,717,167,831,216
232,58,518,186,564,223
232,59,348,190,392,222
232,60,655,177,757,211
232,63,502,182,525,204
232,90,858,102,1241,374
232,91,629,195,815,304
233,-1,393,182,506,214
233,-1,164,190,264,223
233,53,0,211,245,352
233,56,546,189,608,232
233,57,742,168,860,219
233,58,536,186,583,224
233,59,366,190,410,222
233,60,678,179,782,214
233,63,523,182,545,205
233,90,914,105,1241,374
233,91,654,198,856,315
234,-1,428,182,524,216
234,-1,968,152,1242,375
234,-1,179,191,280,237
234,53,0,213,251,363
234,56,565,189,629,234
234,57,766,169,890,222
234,58,555,187,602,225
234,59,385,190,428,222
234,60,699,179,807,215
234,63,542,183,566,206
234,91,678,198,899,327
235,-1,439,181,546,221
235,-1,968,152,1242,375
235,-1,202,188,305,233
235,53,0,215,256,374
235,56,584,189,650,235
235,57,793,170,923,225
235,58,574,187,622,226
235,59,403,190,447,222
235,60,722,179,833,216
235,62,762,177,880,220
235,63,563,182,586,205
235,91,706,199,951,341
236,-1,460,180,563,217
236,-1,1151,135,1242,320
236,-1,217,185,315,228
236,53,0,214,258,374
236,56,603,188,671,236
236,57,818,168,955,226
236,58,592,186,642,226
236,59,419,189,464,221
236,60,744,178,860,216
236,62,784,176,906,221
236,63,581,180,604,204
236,91,730,200,1008,358
237,-1,478,179,588,213
237,-1,217,185,315,228
237,53,0,213,260,374
237,56,621,188,692,237
237,57,846,167,989,226
237,58,610,184,662,226
237,59,434,187,480,220
237,60,767,177,888,216
237,62,807,176,935,223
237,63,599,179,622,203
237,91,759,202,1080,374
238,-1,485,176,597,213
238,-1,248,188,339,217
238,53,0,212,252,374
238,56,635,187,709,237
238,57,869,166,1019,229
238,58,626,183,679,225
238,59,446,186,493,219
238,60,787,176,913,217
238,62,832,176,966,224
238,63,613,178,636,202
238,91,792,203,1172,374
239,-1,501,176,611,211
239,-1,248,188,339,217
239,53,0,212,243,374
239,56,651,187,727,239
239,57,893,166,1053,232
239,58,639,183,694,226
239,59,458,185,505,218
239,60,806,175,938,218
239,62,853,176,993,226
239,63,624,177,648,201
239,91,819,206,1241,374
240,-1,510,178,620,210
240,-1,265,188,359,217
240,53,0,211,232,374
240,56,665,187,744,241
240,57,920,166,1089,235
240,58,652,182,708,227
240,59,467,184,514,218
240,60,824,176,961,220
240,62,876,176,1022,229
240,63,636,176,661,201
240,91,853,210,1241,374
241,-1,522,176,632,215
241,-1,265,188,359,217
241,53,0,214,203,374
241,56,676,187,760,244
241,57,942,165,1121,237
241,58,663,183,722,229
241,59,473,184,522,219
241,60,838,176,980,222
241,62,892,175,1046,230
241,63,648,176,673,201
241,91,894,214,1241,374
242,-1,528,174,643,209
242,-1,265,188,359,217
242,53,0,217,167,374
242,56,685,188,774,248
242,57,966,164,1157,240
242,58,671,183,733,231
242,59,476,185,526,220
242,60,852,175,1000,223
242,62,910,174,1072,232
242,63,656,178,681,203
242,91,947,219,1241,374
243,-1,528,174,643,209
243,-1,265,188,359,217
243,-1,1,219,144,375
243,-1,998,248,1242,375
243,53,0,222,123,374
243,56,692,187,787,250
243,57,988,163,1191,244
243,58,678,183,741,233
243,59,480,184,531,220
243,60,867,175,1022,224
243,62,929,174,1100,234
243,63,662,176,688,202
244,-1,528,174,643,209
244,-1,1,305,159,375
244,-1,1105,288,1242,375
244,56,700,187,801,253
244,57,1013,161,1231,247
244,58,684,183,750,234
244,59,481,183,532,221
244,60,882,175,1045,226
244,62,950,173,1132,236
244,63,667,176,693,202
244,66,272,185,366,216
245,-1,544,172,656,208
245,56,709,186,817,256
245,57,1040,161,1241,250
245,58,692,182,760,236
245,59,482,183,534,221
245,60,899,174,1070,228
245,61,504,181,550,214
245,62,973,171,1166,239
245,63,672,175,699,201
245,66,267,185,364,217
246,-1,544,172,656,208
246,56,716,185,832,259
246,57,1065,160,1241,252
246,58,697,181,769,236
246,59,481,182,536,220
246,60,913,170,1091,227
246,61,504,180,551,214
246,62,991,170,1196,241
246,63,675,173,702,200
246,66,263,185,362,217
247,-1,548,170,666,208
247,56,725,184,849,262
247,57,1093,159,1241,255
247,58,703,179,780,237
247,59,480,180,537,220
247,60,928,168,1116,226
247,61,504,179,553,213
247,62,1012,168,1231,243
247,63,679,171,707,199
247,66,258,185,359,218
248,-1,554,169,671,205
248,56,734,183,868,265
248,57,1126,158,1241,258
248,58,710,177,792,238
248,59,479,178,539,219
248,60,944,165,1142,226
248,61,504,177,554,213
248,62,1037,169,1241,247
248,63,684,170,712,198
248,66,254,185,357,218
249,-1,554,169,671,205
249,56,743,186,889,275
249,57,1161,157,1241,261
249,58,715,180,803,243
249,59,476,181,539,223
249,60,961,168,1170,232
249,61,502,179,555,215
249,62,1065,169,1241,250
249,63,687,171,716,199
249,66,249,185,355,219
250,-1,554,169,671,205
250,56,753,189,912,286
250,57,1198,156,1241,264
250,58,721,182,815,249
250,59,474,183,539,226
250,60,980,171,1202,239
250,61,501,182,556,219
250,62,1097,170,1241,254
250,63,689,174,719,203
250,66,240,186,349,221
251,-1,595,171,680,201
251,-1,555,186,590,219
251,56,762,191,939,298
251,58,726,184,827,256
251,59,470,186,537,231
251,60,996,172,1235,244
251,61,500,184,555,223
251,62,1129,172,1241,259
251,63,692,177,722,207
251,66,231,187,343,223
252,-1,599,177,678,205
252,-1,555,186,590,219
252,56,772,194,972,312
252,58,732,187,840,264
252,59,466,189,535,236
252,60,1015,173,1241,249
252,61,498,187,554,227
252,62,1165,174,1241,264
252,63,693,179,724,209
252,66,221,188,337,224
253,-1,600,179,682,206
253,-1,555,186,590,219
253,56,783,196,1010,326
253,58,738,190,855,272
253,59,460,189,532,239
253,60,1035,175,1241,253
253,61,494,188,552,230
253,62,1203,176,1241,270
253,63,695,181,726,212
253,66,211,188,331,226
254,-1,600,179,682,206
254,56,796,197,1057,345
254,58,743,189,870,276
254,59,455,190,528,241
254,60,1058,177,1241,258
254,61,489,187,549,230
254,63,694,180,727,211
254,64,518,192,563,224
254,65,535,189,576,218
254,66,197,189,321,229
255,-1,600,179,682,206
255,56,810,200,1117,368
255,58,749,188,887,281
255,59,448,187,524,240
255,60,1083,178,1241,263
255,61,485,186,546,230
255,63,693,178,728,210
255,64,514,190,561,222
255,65,532,187,574,216
255,66,182,191,311,231
256,-1,594,176,683,200
256,56,828,201,1196,374
256,58,756,188,907,288
256,59,439,185,520,239
256,60,1113,179,1241,267
256,61,480,183,542,228
256,63,693,176,729,209
256,64,510,187,558,220
256,65,529,185,572,215
256,66,166,187,300,229
257,-1,594,176,683,200
257,56,849,203,1241,374
257,58,764,187,931,296
257,59,430,182,515,239
257,60,1147,179,1241,272
257,61,475,181,539,226
257,63,693,174,730,207
257,64,506,184,556,218
257,65,526,182,570,213
257,66,149,183,289,226
258,-1,594,176,683,200
258,56,875,205,1241,374
258,58,773,187,959,305
258,59,420,183,510,243
258,60,1185,179,1241,276
258,61,469,181,535,229
258,63,693,174,731,208
258,64,502,185,553,220
258,65,522,183,567,214
258,66,131,185,276,229
259,-1,594,176,683,200
259,56,908,207,1241,374
259,58,783,187,993,317
259,59,410,184,505,247
259,60,1224,180,1241,281
259,61,462,182,531,232
259,63,693,175,733,210
259,64,497,186,550,222
259,65,517,184,564,216
259,66,111,186,263,233
260,-1,584,172,678,203
260,-1,294,171,374,212
260,56,951,211,1241,374
260,58,795,186,1035,331
260,59,398,186,499,252
260,61,455,183,527,235
260,63,694,175,735,211
260,64,491,187,546,225
260,65,512,184,561,218
260,66,89,188,249,237
261,-1,584,172,678,203
261,-1,294,171,374,212
261,-1,1046,247,1242,375
261,58,809,187,1092,352
261,59,385,186,493,256
261,61,447,183,523,237
261,63,694,175,737,212
261,64,486,187,543,226
261,65,509,184,559,219
261,66,66,189,234,240
262,-1,584,172,678,203
262,-1,270,177,357,211
262,58,827,188,1167,374
262,59,371,186,486,260
262,61,439,184,518,240
262,63,695,174,739,212
262,64,480,186,539,227
262,65,505,184,556,220
262,66,40,190,217,243
263,-1,584,172,678,203
263,-1,270,177,357,211
263,58,848,189,1241,374
263,59,355,186,479,265
263,61,430,184,513,243
263,63,696,174,741,213
263,64,473,188,536,229
263,65,501,184,554,221
263,66,12,191,199,247
264,-1,584,172,678,203
264,-1,241,176,332,213
264,58,873,191,1241,374
264,59,336,187,471,271
264,61,420,184,508,247
264,63,697,175,743,215
264,64,467,189,532,232
264,65,496,185,550,223
264,66,0,193,180,251
265,-1,584,172,678,203
265,-1,241,176,332,213
265,58,906,193,1241,374
265,59,315,187,462,277
265,61,408,185,502,251
265,63,698,175,746,216
265,64,460,190,528,235
265,65,491,186,547,226
265,66,0,194,159,255
266,-1,584,172,678,203
266,-1,215,175,296,222
266,58,949,193,1241,374
266,59,291,188,452,286
266,61,395,185,496,254
266,63,699,175,749,217
266,64,452,190,524,237
266,65,486,186,544,227
266,66,0,194,135,258
267,-1,575,174,650,210
267,-1,215,175,296,222
267,-1,656,167,685,197
267,58,1007,194,1241,374
267,59,262,188,441,293
267,61,381,185,489,259
267,63,700,175,752,218
267,64,444,190,520,239
267,65,480,186,540,228
267,66,0,195,108,262
268,-1,575,174,650,210
268,-1,185,176,283,222
268,-1,656,167,685,197
268,-1,1080,247,1242,375
268,59,229,188,429,303
268,61,365,185,482,264
268,63,702,174,755,220
268,64,435,189,515,241
268,65,474,185,537,229
268,66,0,195,78,266
269,-1,575,174,650,210
269,-1,659,170,687,189
269,59,188,187,414,314
269,61,347,185,474,269
269,63,703,174,759,221
269,64,424,190,509,245
269,65,468,185,533,231
269,66,0,196,45,268
270,-1,596,172,645,199
270,-1,659,170,687,189
270,59,138,189,397,333
270,61,326,185,465,275
270,63,705,174,763,222
270,64,412,191,503,248
270,65,461,186,530,234
270,67,572,180,603,202
271,-1,659,170,687,189
271,-1,690,178,727,206
271,59,73,189,378,352
271,61,302,185,455,281
271,63,707,173,767,223
271,64,400,191,497,251
271,65,453,185,525,235
271,67,570,179,602,201
271,75,619,178,637,192
272,-1,659,170,687,189
272,-1,689,174,722,210
272,59,0,190,354,374
272,61,274,184,444,289
272,63,709,172,772,224
272,64,386,190,490,254
272,65,444,184,521,236
272,67,568,178,600,200
272,75,617,177,636,191
273,-1,659,170,687,189
273,-1,690,175,726,205
273,59,0,190,325,374
273,61,240,183,432,297
273,63,711,171,778,225
273,64,371,190,482,258
273,65,434,183,516,237
273,67,566,177,599,200
273,75,616,175,635,189
274,-1,659,170,687,189
274,-1,690,174,728,202
274,59,0,189,289,374
274,61,199,183,418,310
274,63,713,169,783,226
274,64,353,189,473,262
274,65,423,182,511,239
274,67,563,176,597,199
274,75,614,174,633,188
275,-1,659,170,687,189
275,-1,690,174,728,202
275,59,0,192,242,374
275,61,149,183,402,325
275,63,715,168,790,228
275,64,332,191,463,269
275,65,410,183,505,244
275,67,561,176,595,199
275,75,612,173,631,188
276,-1,659,170,687,189
276,-1,690,174,728,202
276,59,0,195,183,374
276,61,83,184,382,347
276,63,718,168,797,231
276,64,308,191,452,276
276,65,394,183,497,247
276,67,557,176,593,200
276,75,609,174,629,189
277,-1,659,170,687,189
277,-1,688,174,731,213
277,59,0,200,101,374
277,61,0,185,357,374
277,63,720,168,804,233
277,64,279,192,439,284
277,65,377,183,488,251
277,67,554,176,590,201
277,75,607,173,627,188
278,-1,659,170,687,189
278,-1,688,174,731,213
278,61,0,187,326,374
278,63,722,168,812,237
278,64,246,194,425,297
278,65,359,185,479,258
278,67,550,176,587,202
278,75,605,174,626,190
279,-1,659,170,687,189
279,-1,688,174,731,213
279,-1,620,173,644,186
279,61,0,189,289,374
279,63,725,170,822,243
279,64,207,198,409,313
279,65,337,187,469,267
279,67,547,179,584,205
279,75,603,177,624,192
280,-1,659,170,687,189
280,-1,688,174,731,213
280,-1,615,175,647,192
280,61,0,192,240,374
280,63,728,173,833,251
280,64,157,202,390,332
280,65,313,190,457,277
280,67,543,182,582,209
280,68,715,185,778,229
280,69,705,180,752,219
280,70,699,181,738,213
280,75,601,180,622,196
281,-1,655,174,682,199
281,-1,621,175,647,200
281,-1,687,185,721,208
281,61,0,193,184,374
281,63,733,174,845,256
281,64,91,203,368,352
281,65,286,192,447,287
281,67,539,185,579,213
281,68,718,188,784,235
281,69,706,184,756,225
281,70,700,184,739,216
281,75,599,183,620,199
282,-1,655,174,682,199
282,-1,621,175,647,200
282,-1,683,177,715,210
282,61,0,198,106,374
282,63,737,175,858,263
282,64,3,204,341,374
282,65,255,193,435,298
282,67,534,183,575,212
282,68,718,187,788,236
282,69,707,182,759,224
282,70,699,183,741,217
282,75,596,182,617,198
283,-1,659,167,687,194
283,-1,607,172,650,188
283,-1,685,175,714,202
283,63,742,169,875,264
283,64,0,206,308,374
283,65,217,190,421,303
283,67,530,178,573,207
283,68,721,182,794,233
283,69,707,178,762,222
283,70,700,179,743,213
283,75,594,176,616,193
284,-1,658,166,681,184
284,-1,616,166,655,183
284,-1,685,175,714,202
284,63,748,163,893,265
284,64,0,208,267,374
284,65,170,187,405,313
284,67,526,173,570,203
284,68,724,176,802,229
284,69,709,170,767,216
284,70,702,170,747,206
284,75,591,170,614,187
285,-1,658,166,681,184
285,-1,616,166,655,183
285,-1,686,165,718,193
285,-1,564,166,600,204
285,63,754,155,915,266
285,64,0,211,212,374
285,65,111,187,386,329
285,67,522,171,567,202
285,68,728,174,810,229
285,69,711,166,773,214
285,70,702,169,749,205
285,72,695,170,734,201
285,75,589,168,612,185
286,-1,658,166,681,184
286,-1,622,167,662,184
286,-1,686,165,718,193
286,-1,552,164,596,208
286,63,761,156,943,277
286,64,0,218,145,374
286,65,32,190,362,356
286,67,517,172,564,204
286,68,732,176,820,235
286,69,713,168,778,218
286,70,704,170,752,208
286,72,696,170,736,203
286,75,587,169,610,187
287,-1,658,166,681,184
287,-1,622,167,662,184
287,-1,686,165,718,193
287,-1,548,175,590,208
287,63,770,156,977,290
287,65,0,194,332,374
287,67,512,174,560,207
287,68,736,178,831,240
287,69,715,171,783,223
287,70,705,172,755,212
287,72,696,171,738,205
287,75,585,171,608,189
288,-1,658,166,681,184
288,-1,631,170,672,186
288,-1,686,165,718,193
288,-1,552,171,588,208
288,63,779,156,1019,307
288,65,0,197,295,374
288,67,507,176,557,210
288,68,741,180,844,247
288,69,718,173,789,227
288,70,706,174,759,215
288,72,697,173,740,207
288,75,582,173,606,191
289,-1,658,166,681,184
289,-1,631,170,672,186
289,-1,686,165,718,193
289,-1,549,174,594,212
289,63,790,157,1073,328
289,65,0,202,248,374
289,67,502,179,553,215
289,68,746,182,858,255
289,69,720,176,796,233
289,70,708,177,762,219
289,72,698,176,743,211
289,75,580,176,604,194
290,-1,661,175,683,196
290,-1,641,176,671,191
290,-1,684,175,720,205
290,-1,545,177,577,217
290,63,803,158,1143,355
290,65,0,209,186,374
290,67,497,183,550,219
290,68,754,185,877,263
290,69,723,179,803,239
290,70,709,179,766,223
290,72,698,179,745,215
290,75,578,179,603,198
291,-1,661,175,683,196
291,-1,643,178,687,196
291,-1,684,175,720,205
291,-1,1,204,92,375
291,-1,542,183,581,222
291,63,820,156,1241,374
291,65,0,220,108,374
291,67,490,186,546,225
291,68,760,190,896,276
291,69,727,181,813,244
291,70,711,184,772,231
291,72,699,182,749,220
291,75,575,183,601,202
292,-1,661,175,683,196
292,-1,652,179,692,201
292,-1,684,175,720,205
292,-1,530,184,576,223
292,63,842,155,1241,374
292,67,484,188,543,229
292,68,769,193,920,288
292,69,731,182,823,250
292,70,714,185,777,235
292,72,701,184,752,224
292,75,573,184,599,204
293,-1,661,175,683,196
293,-1,652,179,692,201
293,-1,684,175,720,205
293,-1,522,186,569,225
293,63,869,154,1241,374
293,67,477,187,538,229
293,68,779,193,950,297
293,69,735,182,836,254
293,70,716,185,783,236
293,72,702,183,755,224
293,75,570,183,597,203
294,-1,684,177,746,220
294,-1,661,175,683,196
294,-1,652,179,692,201
294,-1,680,181,717,215
294,-1,522,186,569,225
294,63,903,157,1241,374
294,67,469,186,534,230
294,68,790,193,987,309
